person_id,tax_code,first_name,last_name,birth_year,birth_month,birth_day,sex,city,zip,province,region,job,education,marital_status,phone,email,annual_income_k,income_bracket
2577,NPLSVT03M03L219,Salvatore,Napolitano,2003,8,3,M,Torino,10122,TO,Piemonte,Studente,Laurea_Triennale,Celibe_Nubile,0367186766,salvatore.napolitano60@libero.it,11,<15k
5400,MRNMSM63M09H703,Massimo,Marini,1963,8,9,M,Salerno,84123,SA,Campania,Pensionato,Diploma,Coniugato_a,0184511869,massimo.marini2@libero.it,20,15k-30k
6078,GRCPTR94H19F205,Pietro,Greco,1994,6,19,M,Milano,20123,MI,Lombardia,Operaio,Diploma,Coniugato_a,0861014508,pietro.greco94@libero.it,22,15k-30k
743,DLCPLA62L06H501,Paolo,De Luca,1962,7,6,M,Roma,00141,RM,Lazio,Pensionato,Diploma,Divorziato_a,0202751849,paolo.deluca11@libero.it,108,>50k
3715,GRDSRA97S68F839,Sara,Giordano,1997,11,28,F,Napoli,80123,NA,Campania,Operaio,Diploma,Coniugato_a,0869060173,sara.giordano72@gmail.com,21,15k-30k
4539,CSTCML97H52H501,Carmela,Costa,1997,6,12,F,Roma,00136,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0433523177,carmela.costa9@gmail.com,10,<15k
1025,GRDCCT94R56H501,Concetta,Giordano,1994,10,16,F,Roma,00118,RM,Lazio,Operaio,Diploma,Coniugato_a,0506396305,concetta.giordano64@libero.it,23,15k-30k
6543,LNESRG63T08H501,Sergio,Leone,1963,12,8,M,Roma,00141,RM,Lazio,Pensionato,Diploma,Coniugato_a,0456498515,sergio.leone17@libero.it,19,15k-30k
4945,MTASMN07C68H501,Simona,Amato,2007,3,28,F,Roma,00141,RM,Lazio,Studente,Diploma,Celibe_Nubile,0607601179,simona.amato54@libero.it,6,<15k
3519,BRNMLE51T14H501,Emilio,Bruno,1951,12,14,M,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0733488318,emilio.bruno29@libero.it,35,30k-50k
5437,BNCSLV37T45F205,Silvia,Bianchi,1937,12,5,F,Milano,20121,MI,Lombardia,Pensionato,Laurea_Triennale,Coniugato_a,0986639104,silvia.bianchi54@gmail.com,33,30k-50k
2589,FRRRSO74C61H501,Rosa,Ferrari,1974,3,21,F,Roma,00141,RM,Lazio,Dirigente,Laurea_Triennale,Separato_a,0891123770,rosa.ferrari8@libero.it,94,>50k
4700,SRTSFO67S57H703,Sofia,Sartori,1967,11,17,F,Salerno,84124,SA,Campania,Disoccupato,Licenza_Media,Coniugato_a,0267292700,sofia.sartori77@gmail.com,10,<15k
2022,MRTMRC71D13F205,Marco,Moretti,1971,4,13,M,Milano,20123,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0495123023,marco.moretti39@libero.it,37,30k-50k
4987,PGNBRC91D53H501,Beatrice,Pagano,1991,4,13,F,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Celibe_Nubile,0276768472,beatrice.pagano98@gmail.com,114,>50k
321,NPLLSN05H16F839,Alessandro,Napolitano,2005,6,16,M,Napoli,80132,NA,Campania,Studente,Diploma,Celibe_Nubile,0905095648,alessandro.napolitano77@gmail.com,11,<15k
1507,MRTRRT84S57L219,Roberta,Moretti,1984,11,17,F,Torino,10124,TO,Piemonte,Operaio,Licenza_Media,Coniugato_a,0314760777,roberta.moretti50@gmail.com,36,30k-50k
4903,FRRLNZ39C64H501,Lorenza,Ferrari,1939,3,24,F,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0198722083,lorenza.ferrari60@libero.it,25,15k-30k
2498,SLVCRL84S07F205,Carlo,Silvestri,1984,11,7,M,Milano,20125,MI,Lombardia,Operaio,Diploma,Coniugato_a,0876868328,carlo.silvestri59@gmail.com,40,30k-50k
4213,RSSSVT54R14F205,Salvatore,Russo,1954,10,14,M,Milano,20123,MI,Lombardia,Pensionato,Diploma,Vedovo_a,0619508531,salvatore.russo8@libero.it,113,>50k
4458,CLMMRA61M26L219,Mario,Colombo,1961,8,26,M,Torino,10122,TO,Piemonte,Operaio,Licenza_Media,Coniugato_a,0489753702,mario.colombo15@gmail.com,29,15k-30k
1421,FNTFRC95E28H501,Federico,Fontana,1995,5,28,M,Roma,00118,RM,Lazio,Disoccupato,Licenza_Media,Celibe_Nubile,0204208969,federico.fontana57@libero.it,5,<15k
1543,FBBMHL67R60H501,Michela,Fabbri,1967,10,20,F,Roma,00136,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0248193857,michela.fabbri49@gmail.com,12,<15k
6714,NPLSLV98B68F839,Silvia,Napolitano,1998,2,28,F,Napoli,80122,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0615668146,silvia.napolitano71@gmail.com,24,15k-30k
2970,MRTCST99P68H501,Cristina,Martinelli,1999,9,28,F,Roma,00100,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0177850196,cristina.martinelli36@libero.it,14,<15k
7385,FBBSLV40S65F205,Silvia,Fabbri,1940,11,25,F,Milano,20121,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0551037260,silvia.fabbri86@libero.it,23,15k-30k
1807,MRNLSN72M64H501,Alessandra,Marini,1972,8,24,F,Roma,00141,RM,Lazio,Operaio,Diploma,Separato_a,0874984356,alessandra.marini40@libero.it,19,15k-30k
6552,RSSBRC94C64H703,Beatrice,Rossi,1994,3,24,F,Salerno,84122,SA,Campania,Studente,Laurea_Triennale,Separato_a,0596013246,beatrice.rossi85@gmail.com,23,15k-30k
2619,FRRNGL83M26H501,Angelo,Ferrari,1983,8,26,M,Roma,00100,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0798987732,angelo.ferrari14@libero.it,12,<15k
1870,MRNSLV95T47F839,Silvia,Marino,1995,12,7,F,Napoli,80121,NA,Campania,Disoccupato,Diploma,Celibe_Nubile,0328807954,silvia.marino36@libero.it,10,<15k
6989,RSSDVD51D18H501,Davide,Rossi,1951,4,18,M,Roma,00100,RM,Lazio,Pensionato,Diploma,Vedovo_a,0377532575,davide.rossi94@gmail.com,78,>50k
5909,RSSLSN97C17H703,Alessandro,Rossi,1997,3,17,M,Salerno,84123,SA,Campania,Studente,Laurea_Triennale,Coniugato_a,0605745393,alessandro.rossi30@libero.it,8,<15k
1407,PGNSFO97C44L219,Sofia,Pagano,1997,3,4,F,Torino,10125,TO,Piemonte,Studente,Diploma,Celibe_Nubile,0278062175,sofia.pagano39@gmail.com,6,<15k
5278,MRTLSN96D21F205,Alessandro,Martinelli,1996,4,21,M,Milano,20125,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0838729219,alessandro.martinelli32@gmail.com,6,<15k
6725,CNTSVT98B05H501,Salvatore,Conti,1998,2,5,M,Roma,00100,RM,Lazio,Studente,Diploma,Coniugato_a,0351784402,salvatore.conti67@libero.it,14,<15k
2351,SLVBRN98S15H501,Bruno,Silvestri,1998,11,15,M,Roma,00136,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0457000176,bruno.silvestri56@libero.it,6,<15k
748,CRSCCT94D67F205,Concetta,Caruso,1994,4,27,F,Milano,20123,MI,Lombardia,Studente,Diploma,Coniugato_a,0288236469,concetta.caruso63@gmail.com,24,15k-30k
6012,PLLCST96M51F839,Cristina,Pellegrini,1996,8,11,F,Napoli,80132,NA,Campania,Studente,Diploma,Coniugato_a,0978007911,cristina.pellegrini52@gmail.com,9,<15k
763,MRTLRT41M27F839,Alberto,Moretti,1941,8,27,M,Napoli,80123,NA,Campania,Pensionato,Diploma,Vedovo_a,0991912573,alberto.moretti19@libero.it,19,15k-30k
6431,SPSFRC89B09H501,Federico,Esposito,1989,2,9,M,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0472817432,federico.esposito15@libero.it,35,30k-50k
435,MRNMHL64D58F839,Michela,Marino,1964,4,18,F,Napoli,80123,NA,Campania,Operaio,Diploma,Coniugato_a,0868611907,michela.marino65@gmail.com,30,30k-50k
4355,CLMCNZ69D46H501,Cinzia,Colombo,1969,4,6,F,Roma,00118,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0547168588,cinzia.colombo42@libero.it,24,15k-30k
3106,MRTMRA50L12H501,Mario,Martinelli,1950,7,12,M,Roma,00136,RM,Lazio,Pensionato,Diploma,Coniugato_a,0764948761,mario.martinelli34@libero.it,15,15k-30k
2002,PLMVNT99P64H501,Valentina,Palumbo,1999,9,24,F,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0395659136,valentina.palumbo11@gmail.com,19,15k-30k
2794,BRNLNE69S58L219,Elena,Bruno,1969,11,18,F,Torino,10121,TO,Piemonte,Dirigente,Laurea_Magistrale,Divorziato_a,0812402500,elena.bruno5@libero.it,19,15k-30k
6193,MRNFBA88T20H501,Fabio,Marino,1988,12,20,M,Roma,00141,RM,Lazio,Operaio,Diploma,Coniugato_a,0245652060,fabio.marino32@gmail.com,29,15k-30k
5143,CLMLRA65P53F205,Laura,Colombo,1965,9,13,F,Milano,20125,MI,Lombardia,Dirigente,Laurea_Magistrale,Celibe_Nubile,0487939755,laura.colombo13@libero.it,54,>50k
6006,PLLNGL95S46F205,Angela,Pellegrini,1995,11,6,F,Milano,20121,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0831477474,angela.pellegrini52@libero.it,23,15k-30k
1545,PLLLCU01R25H501,Luca,Pellegrini,2001,10,25,M,Roma,00118,RM,Lazio,Studente,Laurea_Triennale,Separato_a,0642790984,luca.pellegrini51@gmail.com,10,<15k
3721,MRTMSM92C08H703,Massimo,Martinelli,1992,3,8,M,Salerno,84121,SA,Campania,Operaio,Licenza_Media,Celibe_Nubile,0631135113,massimo.martinelli24@gmail.com,29,15k-30k
4391,FBBDVD81H15H501,Davide,Fabbri,1981,6,15,M,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0773856190,davide.fabbri76@libero.it,17,15k-30k
1741,LNGCNZ92D54H501,Cinzia,Longo,1992,4,14,F,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Separato_a,0857335595,cinzia.longo62@gmail.com,22,15k-30k
1634,FBBGLC88H14F205,Gianluca,Fabbri,1988,6,14,M,Milano,20121,MI,Lombardia,Operaio,Diploma,Separato_a,0932804298,gianluca.fabbri43@libero.it,25,15k-30k
486,MRTLSE68H57F205,Elisa,Martini,1968,6,17,F,Milano,20124,MI,Lombardia,Dirigente,Laurea_Magistrale,Divorziato_a,0718188853,elisa.martini95@libero.it,38,30k-50k
6504,CSTCST95E53F205,Cristina,Costa,1995,5,13,F,Milano,20123,MI,Lombardia,Studente,Laurea_Triennale,Coniugato_a,0795568827,cristina.costa82@gmail.com,9,<15k
1005,LNELCU04C60L219,Lucia,Leone,2004,3,20,F,Torino,10125,TO,Piemonte,Studente,Diploma,Coniugato_a,0144263815,lucia.leone51@libero.it,20,15k-30k
5505,VLLFRC02A17F839,Federico,Villa,2002,1,17,M,Napoli,80123,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0881431902,federico.villa48@gmail.com,10,<15k
3879,CSTLSE49E66F839,Elisa,Costa,1949,5,26,F,Napoli,80131,NA,Campania,Pensionato,Diploma,Vedovo_a,0483345055,elisa.costa33@libero.it,16,15k-30k
6813,MRTLRT04P24H501,Alberto,Moretti,2004,9,24,M,Roma,00136,RM,Lazio,Disoccupato,Diploma,Celibe_Nubile,0527867779,alberto.moretti11@libero.it,7,<15k
5724,SRTSLV43T52F839,Silvia,Sartori,1943,12,12,F,Napoli,80131,NA,Campania,Pensionato,Diploma,Vedovo_a,0223086630,silvia.sartori27@libero.it,17,15k-30k
7276,LMBNTN71A19H703,Antonio,Lombardi,1971,1,19,M,Salerno,84122,SA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0424173405,antonio.lombardi56@gmail.com,55,>50k
997,CNTRCR95S14F839,Riccardo,Conti,1995,11,14,M,Napoli,80123,NA,Campania,Studente,Diploma,Celibe_Nubile,0772184153,riccardo.conti65@libero.it,14,<15k
4154,MNCRRT95C22H501,Roberto,Mancini,1995,3,22,M,Roma,00141,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0981526682,roberto.mancini92@libero.it,16,15k-30k
811,MNCLNZ01D17L219,Lorenzo,Mancini,2001,4,17,M,Torino,10121,TO,Piemonte,Studente,Laurea_Triennale,Separato_a,0658279594,lorenzo.mancini8@gmail.com,14,<15k
4823,MRNPLA04C26L219,Paolo,Marini,2004,3,26,M,Torino,10122,TO,Piemonte,Disoccupato,Licenza_Media,Celibe_Nubile,0616993070,paolo.marini80@libero.it,23,15k-30k
4747,RLNSMN00R45F205,Simona,Orlando,2000,10,5,F,Milano,20124,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0276849527,simona.orlando50@gmail.com,11,<15k
1618,CNTCCT88T58L219,Concetta,Conti,1988,12,18,F,Torino,10122,TO,Piemonte,Operaio,Diploma,Coniugato_a,0285368473,concetta.conti30@gmail.com,27,15k-30k
6176,SLVSVT68P09H501,Salvatore,Silvestri,1968,9,9,M,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0438949661,salvatore.silvestri54@libero.it,49,30k-50k
354,MRTSRG67E18F839,Sergio,Moretti,1967,5,18,M,Napoli,80121,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0407441255,sergio.moretti19@gmail.com,28,15k-30k
48,LNGGLC06H27F205,Gianluca,Longo,2006,6,27,M,Milano,20121,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0309873341,gianluca.longo56@gmail.com,14,<15k
176,RSSMHL08S51H501,Michela,Rossi,2008,11,11,F,Roma,00118,RM,Lazio,Studente,Diploma,Celibe_Nubile,0155265389,michela.rossi61@libero.it,24,15k-30k
6998,SRRCHR53A68H703,Chiara,Serra,1953,1,28,F,Salerno,84122,SA,Campania,Pensionato,Licenza_Media,Coniugato_a,0603251421,chiara.serra94@gmail.com,29,15k-30k
3770,SRRFPP02M23H501,Filippo,Serra,2002,8,23,M,Roma,00100,RM,Lazio,Studente,Diploma,Celibe_Nubile,0152990668,filippo.serra67@libero.it,10,<15k
1945,CNTMTT67T11F839,Matteo,Conti,1967,12,11,M,Napoli,80131,NA,Campania,Pensionato,Diploma,Coniugato_a,0844226564,matteo.conti78@gmail.com,24,15k-30k
4328,GLLSRG00L05L219,Sergio,Gallo,2000,7,5,M,Torino,10122,TO,Piemonte,Operaio,Diploma,Coniugato_a,0603614871,sergio.gallo74@libero.it,20,15k-30k
2264,CSTBRC69R62H501,Beatrice,Costa,1969,10,22,F,Roma,00100,RM,Lazio,Pensionato,Laurea_Triennale,Celibe_Nubile,0766438840,beatrice.costa28@gmail.com,35,30k-50k
1844,RLNSMN70E01F839,Simone,Orlando,1970,5,1,M,Napoli,80122,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0165484662,simone.orlando48@gmail.com,107,>50k
91,GRDNNA43E42F205,Anna,Giordano,1943,5,2,F,Milano,20124,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0594063483,anna.giordano56@gmail.com,6,<15k
6832,CPPMNC71A53H501,Monica,Coppola,1971,1,13,F,Roma,00121,RM,Lazio,Pensionato,Laurea_Triennale,Coniugato_a,0344383522,monica.coppola67@libero.it,18,15k-30k
2718,CRSSFO95H60F205,Sofia,Caruso,1995,6,20,F,Milano,20125,MI,Lombardia,Studente,Laurea_Triennale,Celibe_Nubile,0228331225,sofia.caruso4@gmail.com,12,<15k
7069,BNCRRT45P06F205,Roberto,Bianchi,1945,9,6,M,Milano,20125,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0848808338,roberto.bianchi95@libero.it,30,30k-50k
1730,LMBSRA78D54F205,Sara,Lombardi,1978,4,14,F,Milano,20123,MI,Lombardia,Dirigente,Laurea_Magistrale,Separato_a,0947388026,sara.lombardi97@gmail.com,82,>50k
6511,VTLMRA73R28F839,Mario,Vitale,1973,10,28,M,Napoli,80122,NA,Campania,Disoccupato,Diploma,Coniugato_a,0707921829,mario.vitale70@libero.it,10,<15k
3388,CSTCRL00T05L219,Carlo,Costa,2000,12,5,M,Torino,10122,TO,Piemonte,Disoccupato,Diploma,Separato_a,0989486286,carlo.costa63@libero.it,9,<15k
6727,CNTFNC63D56H501,Francesca,Conti,1963,4,16,F,Roma,00136,RM,Lazio,Dirigente,Diploma,Celibe_Nubile,0603692686,francesca.conti3@gmail.com,54,>50k
6680,GRCGLI91R67H501,Giulia,Greco,1991,10,27,F,Roma,00100,RM,Lazio,Disoccupato,Diploma,Celibe_Nubile,0468504440,giulia.greco85@gmail.com,5,<15k
4047,MRNLNE03B44H501,Elena,Marino,2003,2,4,F,Roma,00118,RM,Lazio,Operaio,Diploma,Celibe_Nubile,0702049996,elena.marino10@gmail.com,27,15k-30k
106,RSSGRG40T15H501,Giorgio,Rossi,1940,12,15,M,Roma,00141,RM,Lazio,Pensionato,Laurea_Triennale,Coniugato_a,0462894148,giorgio.rossi86@gmail.com,39,30k-50k
5831,SRRMRC95E22F205,Marco,Serra,1995,5,22,M,Milano,20124,MI,Lombardia,Dirigente,Laurea_Triennale,Celibe_Nubile,0279285589,marco.serra44@gmail.com,43,30k-50k
1087,CPPNCL74H20H501,Nicola,Coppola,1974,6,20,M,Roma,00121,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0982197565,nicola.coppola77@libero.it,99,>50k
5377,GRCFRC03B22F205,Federico,Greco,2003,2,22,M,Milano,20122,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0794043141,federico.greco70@libero.it,10,<15k
4126,PLLSFO59E44H501,Sofia,Pellegrini,1959,5,4,F,Roma,00141,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0157359643,sofia.pellegrini97@libero.it,29,15k-30k
3856,NPLNNA38M61F839,Anna,Napolitano,1938,8,21,F,Napoli,80121,NA,Campania,Pensionato,Diploma,Coniugato_a,0993328830,anna.napolitano84@libero.it,28,15k-30k
6372,FNTCST00A49F839,Cristina,Fontana,2000,1,9,F,Napoli,80121,NA,Campania,Disoccupato,Diploma,Separato_a,0133363358,cristina.fontana15@gmail.com,13,<15k
5671,PLLCCT61E57H501,Concetta,Pellegrini,1961,5,17,F,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0745413092,concetta.pellegrini20@libero.it,23,15k-30k
7493,RCCFPP03P09H703,Filippo,Ricci,2003,9,9,M,Salerno,84122,SA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0365171755,filippo.ricci39@gmail.com,23,15k-30k
1084,GRCFNC47L02L219,Francesco,Greco,1947,7,2,M,Torino,10123,TO,Piemonte,Pensionato,Licenza_Media,Coniugato_a,0927628219,francesco.greco56@gmail.com,44,30k-50k
7357,MSSCHR39D46L219,Chiara,Messina,1939,4,6,F,Torino,10124,TO,Piemonte,Pensionato,Laurea_Triennale,Vedovo_a,0757925222,chiara.messina95@gmail.com,37,30k-50k
2523,FRRNGL72H18F839,Angelo,Ferrara,1972,6,18,M,Napoli,80123,NA,Campania,Operaio,Diploma,Divorziato_a,0889129964,angelo.ferrara21@libero.it,8,<15k
4922,CSTVCN91C23F839,Vincenzo,Costa,1991,3,23,M,Napoli,80131,NA,Campania,Dirigente,Laurea_Magistrale,Separato_a,0495886205,vincenzo.costa56@gmail.com,83,>50k
7481,PLMGLI40H53H703,Giulia,Palumbo,1940,6,13,F,Salerno,84123,SA,Campania,Pensionato,Diploma,Divorziato_a,0851286514,giulia.palumbo40@libero.it,26,15k-30k
2191,PLLSRG87S08H501,Sergio,Pellegrini,1987,11,8,M,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0734876443,sergio.pellegrini56@gmail.com,79,>50k
3473,VLLRRT04T07H501,Roberto,Villa,2004,12,7,M,Roma,00100,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0376278691,roberto.villa12@gmail.com,7,<15k
2133,GLLFRC81L03H501,Federico,Gallo,1981,7,3,M,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0252637929,federico.gallo3@gmail.com,54,>50k
3012,RCCPRZ49T65F839,Patrizia,Ricci,1949,12,25,F,Napoli,80131,NA,Campania,Pensionato,Diploma,Vedovo_a,0128425277,patrizia.ricci44@libero.it,6,<15k
2225,CNTFBA88T20F839,Fabio,Conti,1988,12,20,M,Napoli,80121,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0541362400,fabio.conti63@libero.it,19,15k-30k
2287,MRTFNC85B17F839,Francesco,Martini,1985,2,17,M,Napoli,80121,NA,Campania,Disoccupato,Laurea_Triennale,Coniugato_a,0542012204,francesco.martini24@libero.it,17,15k-30k
167,BRNFBA75R01H501,Fabio,Bruno,1975,10,1,M,Roma,00121,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0315535156,fabio.bruno22@libero.it,6,<15k
3834,GRDDNL43B11H501,Daniele,Giordano,1943,2,11,M,Roma,00136,RM,Lazio,Pensionato,Diploma,Vedovo_a,0245299161,daniele.giordano87@gmail.com,20,15k-30k
4623,FBBNDR81S10L219,Andrea,Fabbri,1981,11,10,M,Torino,10121,TO,Piemonte,Operaio,Diploma,Divorziato_a,0852312293,andrea.fabbri57@libero.it,21,15k-30k
1728,SNTNGL36L56H501,Angela,Santoro,1936,7,16,F,Roma,00118,RM,Lazio,Pensionato,Diploma,Coniugato_a,0555021836,angela.santoro74@gmail.com,85,>50k
7378,GRCDVD62C05F205,Davide,Greco,1962,3,5,M,Milano,20122,MI,Lombardia,Operaio,Diploma,Coniugato_a,0424106500,davide.greco58@gmail.com,16,15k-30k
2345,LMBMRC77M27H703,Marco,Lombardi,1977,8,27,M,Salerno,84125,SA,Campania,Dirigente,Laurea_Magistrale,Separato_a,0443143511,marco.lombardi72@gmail.com,84,>50k
6678,MRTMSM07P16F205,Massimo,Moretti,2007,9,16,M,Milano,20123,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0169175989,massimo.moretti67@libero.it,8,<15k
6092,MRTFNC03H22L219,Francesco,Martinelli,2003,6,22,M,Torino,10123,TO,Piemonte,Studente,Laurea_Triennale,Celibe_Nubile,0172439014,francesco.martinelli22@libero.it,17,15k-30k
1322,CRSNDR95E27F839,Andrea,Caruso,1995,5,27,M,Napoli,80122,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0359185113,andrea.caruso75@gmail.com,115,>50k
6188,LNEMTN54R65F839,Martina,Leone,1954,10,25,F,Napoli,80121,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0852219352,martina.leone94@libero.it,23,15k-30k
6960,SNTMNC47B56H703,Monica,Santoro,1947,2,16,F,Salerno,84122,SA,Campania,Pensionato,Diploma,Coniugato_a,0692612897,monica.santoro77@gmail.com,83,>50k
4353,FNTCCT67B42H501,Concetta,Fontana,1967,2,2,F,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0326274441,concetta.fontana59@gmail.com,120,>50k
6469,PGNLRI79A68L219,Ilaria,Pagano,1979,1,28,F,Torino,10123,TO,Piemonte,Dirigente,Diploma,Coniugato_a,0117082666,ilaria.pagano11@gmail.com,74,>50k
4025,VLLPLA01L12F205,Paolo,Villa,2001,7,12,M,Milano,20121,MI,Lombardia,Operaio,Laurea_Triennale,Celibe_Nubile,0397485520,paolo.villa21@libero.it,17,15k-30k
7477,BRNRSO99M44L219,Rosa,Bruno,1999,8,4,F,Torino,10121,TO,Piemonte,Studente,Laurea_Triennale,Celibe_Nubile,0966583761,rosa.bruno74@gmail.com,5,<15k
4352,VTLLSN78S13H501,Alessandro,Vitale,1978,11,13,M,Roma,00100,RM,Lazio,Disoccupato,Licenza_Media,Separato_a,0373329443,alessandro.vitale2@gmail.com,9,<15k
2119,MTASRN73M51H501,Serena,Amato,1973,8,11,F,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0445884392,serena.amato53@gmail.com,22,15k-30k
5501,GRDMRC81T19L219,Marco,Giordano,1981,12,19,M,Torino,10124,TO,Piemonte,Operaio,Diploma,Coniugato_a,0657973188,marco.giordano44@libero.it,17,15k-30k
1414,MTARSO58M59F839,Rosa,Amato,1958,8,19,F,Napoli,80132,NA,Campania,Pensionato,Diploma,Coniugato_a,0456389752,rosa.amato27@gmail.com,19,15k-30k
3038,CPPMTN66M47H501,Martina,Coppola,1966,8,7,F,Roma,00141,RM,Lazio,Pensionato,Diploma,Coniugato_a,0606445469,martina.coppola29@libero.it,78,>50k
2937,MNCNGL56E06L219,Angelo,Mancini,1956,5,6,M,Torino,10124,TO,Piemonte,Pensionato,Licenza_Media,Coniugato_a,0391149853,angelo.mancini65@gmail.com,30,30k-50k
2260,CLMGNN65P66H501,Giovanna,Colombo,1965,9,26,F,Roma,00121,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0803212574,giovanna.colombo11@libero.it,63,>50k
5306,CSTLNZ05T62F839,Lorenza,Costa,2005,12,22,F,Napoli,80122,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0984376981,lorenza.costa5@libero.it,8,<15k
5568,SRRMLE38A23F205,Emilio,Serra,1938,1,23,M,Milano,20123,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0397923305,emilio.serra34@libero.it,25,15k-30k
511,CLMMRC01R25H703,Marco,Colombo,2001,10,25,M,Salerno,84123,SA,Campania,Studente,Diploma,Coniugato_a,0696687946,marco.colombo56@libero.it,14,<15k
2942,NPLCNZ84P52H501,Cinzia,Napolitano,1984,9,12,F,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0662288137,cinzia.napolitano53@gmail.com,33,30k-50k
1034,NPLBRC43L43L219,Beatrice,Napolitano,1943,7,3,F,Torino,10123,TO,Piemonte,Pensionato,Diploma,Coniugato_a,0492413121,beatrice.napolitano66@libero.it,14,<15k
7133,CRSCCT48S56H501,Concetta,Caruso,1948,11,16,F,Roma,00141,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0158951630,concetta.caruso5@libero.it,23,15k-30k
5132,FBBLCU62S59H501,Lucia,Fabbri,1962,11,19,F,Roma,00136,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0111408063,lucia.fabbri12@libero.it,24,15k-30k
2418,FNTFNC54B11F839,Francesco,Fontana,1954,2,11,M,Napoli,80121,NA,Campania,Pensionato,Diploma,Vedovo_a,0479566110,francesco.fontana54@gmail.com,17,15k-30k
2685,CNTPTR07M16F205,Pietro,Conti,2007,8,16,M,Milano,20122,MI,Lombardia,Studente,Diploma,Coniugato_a,0355754148,pietro.conti55@gmail.com,10,<15k
5209,FNTMTT70E05H703,Matteo,Fontana,1970,5,5,M,Salerno,84123,SA,Campania,Pensionato,Licenza_Media,Coniugato_a,0162954899,matteo.fontana80@gmail.com,37,30k-50k
4264,PGNFNC94H01F839,Francesco,Pagano,1994,6,1,M,Napoli,80121,NA,Campania,Studente,Laurea_Triennale,Coniugato_a,0594587854,francesco.pagano13@libero.it,12,<15k
676,CTTPLA69B26H703,Paolo,Cattaneo,1969,2,26,M,Salerno,84123,SA,Campania,Disoccupato,Licenza_Media,Coniugato_a,0779267697,paolo.cattaneo8@gmail.com,7,<15k
2291,MSSFNC66H66H703,Francesca,Messina,1966,6,26,F,Salerno,84121,SA,Campania,Pensionato,Laurea_Triennale,Coniugato_a,0169406828,francesca.messina40@gmail.com,15,15k-30k
4750,CNTCNZ45B62F205,Cinzia,Conti,1945,2,22,F,Milano,20125,MI,Lombardia,Pensionato,Laurea_Triennale,Coniugato_a,0898855272,cinzia.conti69@libero.it,14,<15k
